@relation 'librossa_features_2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.045 -N -1'

@attribute pitch_q3 numeric
@attribute pitch_median numeric
@attribute pitch_mean numeric
@attribute pitch_q1 numeric
@attribute spectral_centroid_q1 numeric
@attribute mfcc_3_mean numeric
@attribute pitch_shimmer numeric
@attribute mfcc_3_q1 numeric
@attribute spectral_flatness_q1 numeric
@attribute pitch_jitter numeric
@attribute pitch_range numeric
@attribute mfcc_1_delta_min numeric
@attribute pitch_iqr numeric
@attribute mfcc_3_q3 numeric
@attribute mfcc_2_mean numeric
@attribute spectral_flatness_median numeric
@attribute spectral_rolloff_q1 numeric
@attribute mfcc_2_q3 numeric
@attribute mfcc_3_median numeric
@attribute pitch_max numeric
@attribute spectral_centroid_mean numeric
@attribute mfcc_3_min numeric
@attribute mfcc_5_min numeric
@attribute spectral_centroid_median numeric
@attribute energy_q1 numeric
@attribute mfcc_4_min numeric
@attribute mfcc_2_iqr numeric
@attribute zcr_q1 numeric
@attribute pitch_std_dev numeric
@attribute mfcc_4_mean numeric
@attribute mfcc_2_max numeric
@attribute mfcc_4_q1 numeric
@attribute zcr_std_dev numeric
@attribute mfcc_2_median numeric
@attribute mfcc_1_delta_skewness numeric
@attribute spectral_centroid_min numeric
@attribute spectral_contrast_1_mean numeric
@attribute mfcc_2_q1 numeric
@attribute spectral_bandwidth_median numeric
@attribute mfcc_6_std_dev numeric
@attribute mfcc_3_max numeric
@attribute energy_min numeric
@attribute zcr_q3 numeric
@attribute mfcc_13_std_dev numeric
@attribute mfcc_3_jitter numeric
@attribute mfcc_2_jitter numeric
@attribute mfcc_6_delta_std_dev numeric
@attribute zcr_iqr numeric
@attribute mfcc_1_jitter numeric
@attribute zcr_range numeric
@attribute mfcc_2_delta_jitter numeric
@attribute mfcc_2_std_dev numeric
@attribute mfcc_2_delta2_std_dev numeric
@attribute mfcc_6_delta_shimmer numeric
@attribute mfcc_13_range numeric
@attribute mfcc_6_min numeric
@attribute spectral_bandwidth_q1 numeric
@attribute mfcc_6_delta2_shimmer numeric
@attribute mfcc_1_delta2_shimmer numeric
@attribute mfcc_2_delta2_max numeric
@attribute mfcc_4_q3 numeric
@attribute emotion {negative,positive,neutral}

@data
0.072628,0.154934,0.167264,0.316079,0.709233,-0.590185,-0.890232,-0.515747,-0.050744,-1.017825,-1.033564,1.448697,-0.4825,-0.927374,-0.840443,0.65075,0.526396,-0.697807,-0.383165,-0.539427,0.859999,0.356927,0.594141,1.046718,-0.671448,-1.014505,-0.285389,0.877565,-1.009053,-0.821407,-0.972862,-0.446671,1.302895,-0.808567,0.474283,0.689872,-0.307247,-0.831098,0.230882,0.073604,-1.093967,-0.416732,1.377871,0.245637,-0.453749,-0.46244,0.118053,1.363536,-0.481505,1.078359,-0.56319,-0.695063,-0.840224,0.220876,-0.020274,-0.808974,0.746695,0.145902,-1.266479,-1.280733,-0.318654,negative
-0.053384,0.09377,0.074732,0.326301,0.511154,-0.284053,-0.967803,-0.12371,-0.399916,-1.124484,-1.287402,1.1108,-0.856446,-0.822377,-0.766141,0.489509,0.442234,-0.620333,-0.308772,-0.78262,0.963802,0.470207,0.883676,1.060987,-0.679929,-0.74228,-0.188213,0.494632,-1.268662,-1.218072,-1.155872,-1.302935,1.573854,-0.658507,1.316709,0.705536,-0.043851,-0.800358,0.597033,-0.12173,0.473117,-0.414802,1.79999,0.520828,-0.494161,-0.458665,-0.835061,1.951647,-0.244064,1.076412,-0.750127,-0.458053,-0.722736,-0.39241,0.240767,0.031479,0.824916,-0.087577,0.009963,-0.385448,-1.247252,negative
-0.175881,0.045725,-0.024562,0.238197,0.444846,-0.231893,-0.811182,-0.118848,-0.246199,-0.781208,-1.176382,-1.028551,-1.00741,-0.46412,-0.758095,0.393742,0.452978,-0.631955,-0.252518,-0.798792,0.801588,0.09416,0.332284,0.946085,-0.678071,-1.061704,-0.251563,0.269378,-1.28686,-0.700096,-0.946984,-0.390668,1.650799,-0.690729,0.155022,0.660125,0.200224,-0.759144,0.728026,0.424462,-0.130987,-0.41376,1.724862,0.123853,-0.344384,-0.346721,0.047402,1.923677,-0.009523,1.021883,-0.690268,-0.416014,-0.473349,-0.178237,0.141631,-0.488355,0.717372,-0.083127,0.371521,0.302243,-0.847719,negative
-0.071776,-0.093932,-0.082249,-0.061885,0.725185,-0.232631,-0.651356,0.193235,0.080272,-0.622796,-0.768122,0.648091,-0.066209,-0.93105,-0.705922,0.538572,0.732327,-0.515662,-0.284606,-0.552915,0.923032,0.368572,0.49186,0.990217,-0.681585,-2.072847,0.048199,0.705809,-0.442877,-0.970421,0.240824,-0.318394,1.357761,-1.053842,0.671594,0.070653,-0.196914,-0.857595,0.635774,-0.131503,-0.307973,-0.416219,1.212971,0.520054,-0.629198,-0.693604,0.011548,1.217796,-0.434308,1.26142,-0.738312,-0.058918,-0.844452,0.046612,0.262975,-0.410814,0.982631,-0.387655,0.004382,-0.83219,-0.88438,negative
-0.034006,-0.114756,0.041888,0.030466,0.550589,-0.111805,0.458304,0.327354,-0.295356,-0.014134,0.554525,0.74286,-0.160983,-0.595249,-0.554354,0.784994,0.53535,-0.435528,-0.140976,0.705437,0.693795,0.182883,-0.02055,0.960206,-0.684023,-3.145623,0.069026,0.595997,-0.031266,-0.903962,0.283566,-0.318394,1.277519,-0.838529,0.121831,0.279566,-0.165273,-0.75093,0.783341,0.780834,-0.823527,-0.416004,1.708308,0.354362,-0.467245,-0.535518,1.058915,1.819157,-0.437738,0.821295,-0.713216,0.21119,-0.985056,1.083994,0.365358,-0.995563,0.990268,0.193531,-0.26562,-1.091039,-0.643789,negative
0.084285,-0.088477,0.012234,-0.078634,0.714394,-0.516342,-0.818242,-0.532578,0.049426,-0.807633,-0.390958,0.950682,0.405774,-0.899076,-0.815607,0.413149,0.499536,-0.509348,-0.284606,-0.289539,0.974685,-0.244617,-1.340056,0.857529,-0.682471,-2.200271,0.022899,0.776201,0.02518,-1.293034,-0.540776,-1.29928,1.268024,-0.902136,1.054577,0.260978,0.133413,-0.82388,0.326814,0.852748,-0.574605,-0.415411,1.774523,0.677233,-0.093367,-0.590334,0.611646,1.848599,-0.294187,0.770661,-0.587921,0.15231,-0.575399,0.430813,0.841498,-0.933217,0.486215,-0.350572,0.387514,-0.413184,-1.148901,negative
0.067875,-0.05049,-0.022402,0.008457,0.739006,-0.479302,-0.781882,-0.31589,-0.033606,-0.814966,-0.627087,0.29591,0.17115,-0.758576,-0.778776,0.405417,0.632048,-0.667481,-0.284606,-0.527975,0.881236,-0.574742,-0.710498,0.924195,-0.68312,-2.682782,-0.229298,0.663573,-0.45418,-1.234463,-0.187525,-1.675956,1.286168,-1.03655,0.606094,0.24571,0.128098,-0.836026,0.581422,0.476441,0.047163,-0.416389,1.192597,0.282994,-0.15867,-0.557909,-0.001657,1.205283,-0.010745,1.134835,-0.484818,0.019102,-0.475312,0.20498,0.328888,-0.355978,0.657852,-0.267457,0.65541,-0.379955,-1.047903,negative
0.749904,0.597265,0.687598,0.808392,1.419729,-0.864817,-0.527772,-0.922888,0.509337,-0.324705,-0.317602,-0.920743,0.340903,-1.05939,-1.098939,0.600795,1.172839,-1.240926,-0.284606,-0.134797,1.122074,-0.572769,-2.076192,0.864319,-0.685383,-2.136291,-1.167785,1.553329,-0.056418,-1.097247,-0.778132,-0.779559,1.211584,-1.090195,-0.464693,0.73484,-0.61985,-0.857595,0.489288,0.415283,-0.652666,-0.41695,1.433262,0.811781,-0.508362,-0.474697,0.595349,1.250918,-0.34068,1.056937,-0.742748,-1.178011,-0.811113,0.624887,1.592336,-0.913242,0.976786,-0.188033,0.069603,-0.68907,-0.430435,negative
0.632788,0.673652,0.587974,0.74337,1.018677,-0.890004,0.465347,-0.711371,0.232727,0.423227,0.147534,-1.690809,0.154918,-1.048872,-0.974347,0.659602,0.719792,-1.106998,-0.415536,-0.186151,0.714875,-0.428239,-1.034674,0.8195,-0.685858,-3.005856,-0.943241,1.336521,0.212359,-1.256034,-0.461082,-0.318394,0.965911,-1.156347,-0.945519,0.12669,-0.642081,-0.857595,0.309438,0.634496,-1.053359,-0.416856,0.69726,1.47534,-0.506969,-0.522258,0.847253,0.45671,-0.101948,1.156257,-0.577319,-0.698213,-0.616521,0.744579,1.484309,-1.610207,0.73127,-0.07884,0.494203,-0.852744,-0.698152,negative
0.567376,0.67496,0.683141,0.800715,1.379407,-0.871535,-0.282783,-0.815649,-0.031414,-0.095215,-0.23895,-0.884193,-0.15201,-1.100166,-1.331783,0.792147,1.02242,-1.610617,-0.284606,-0.008813,0.966139,-0.943996,-0.995104,0.756839,-0.686389,-2.304037,-1.787613,1.564591,-0.191839,-1.334107,-0.821331,-1.28532,1.002364,-1.298537,-0.533032,-0.195938,-0.287747,-0.857595,0.572169,0.579018,-0.671957,-0.416971,0.85261,1.326717,-0.196632,-0.467574,0.216411,0.576688,-0.512797,1.0472,-0.593153,-1.179066,-0.594929,0.385505,1.577781,-1.162929,0.826466,-0.066967,0.374444,-1.017822,-1.205124,negative
0.698305,0.808847,0.802513,0.997638,1.421376,-1.128223,-0.315465,-1.336196,0.43504,-0.025245,-0.127453,-1.182525,-0.213428,-1.080086,-1.358833,0.882703,1.104792,-1.715176,-0.284606,0.060504,0.970646,-1.022403,-2.276979,0.737429,-0.685659,-2.360792,-1.960448,1.584301,-0.041258,-1.380233,-0.703103,-1.364279,0.941016,-1.292444,-0.122862,0.390963,-0.521456,-0.859914,0.464232,0.46815,-1.083727,-0.417023,0.844333,1.619908,-0.165311,-0.340471,0.281615,0.561966,-0.377629,1.066674,-0.610603,-1.052062,-0.500409,0.196187,1.714317,-0.943748,0.808048,0.214612,0.706501,-0.796748,-1.295343,negative
0.217029,0.186729,0.237863,0.368942,0.959239,-0.694665,-0.837479,-0.683153,0.198737,-0.813474,-1.06092,0.463211,-0.193986,-0.906927,-1.003797,0.838553,0.667862,-0.888244,-0.36609,-0.574172,0.940376,-0.347125,0.830477,0.966378,-0.682129,-0.683775,-0.61162,1.29147,-0.885105,-0.815553,-1.022924,-0.318394,1.085887,-1.047032,-0.080255,0.842732,-0.288036,-0.824575,0.469615,0.160382,-0.637322,-0.416253,1.35686,0.95404,-0.401148,-0.578232,-0.408136,1.231045,-0.878427,0.957617,-0.704707,-1.14724,-0.886489,-0.303921,0.493033,-0.929662,1.045112,0.087922,-0.64185,-0.837068,-0.222003,negative
0.199599,0.218084,0.251795,0.3912,0.887794,-0.603746,-0.80997,-0.640997,0.159176,-0.836901,-0.947893,0.421299,-0.2909,-0.855959,-0.938346,0.77929,0.850513,-0.905998,-0.284606,-0.538773,0.768032,0.226928,1.134914,0.823608,-0.682613,-1.261884,-0.694757,1.10282,-0.867997,-0.918309,-1.030603,-0.575265,0.996065,-0.954121,-0.189923,0.612619,0.004816,-0.77443,0.775966,-0.030879,-0.499308,-0.415471,0.985039,0.564033,-0.461961,-0.782193,-0.392426,0.850502,-0.700437,1.02383,-0.902826,-1.445419,-1.033504,-0.397873,0.391599,-0.313389,1.00863,-0.241028,0.088161,-1.205436,-0.409059,negative
-0.037849,0.183475,0.112849,0.364898,1.00789,-0.99686,-0.807314,-1.152737,-0.042196,-0.907922,-1.128536,1.005833,-0.896756,-0.969531,-1.030921,0.595927,0.743071,-0.988811,-1.144751,-0.760032,1.055063,-0.512042,0.35695,1.010246,-0.68101,-0.34757,-0.748043,1.249235,-1.18953,-0.938278,-0.961525,-1.290732,1.28396,-0.815275,0.608534,0.763841,-0.158428,-0.854819,0.166127,-0.192483,0.171193,-0.416087,1.327573,0.744257,-0.170244,-0.53265,-1.16565,1.208227,-0.384535,1.066674,-0.631342,-1.235539,-0.715015,-0.795247,0.855823,-0.404643,0.800309,-0.365076,0.694552,-0.895651,-0.703691,negative
0.083923,0.181883,0.153707,0.286481,0.906698,-0.804358,-0.783284,-1.101001,0.59895,-0.63625,-0.896141,1.156954,-0.3868,-1.030914,-0.942448,0.620807,0.646373,-0.836641,-0.379504,-0.589738,1.059369,0.242688,0.393035,1.10687,-0.683691,-0.509888,-0.489957,1.029612,-0.893834,-1.214755,-0.774255,-1.298826,1.437963,-1.099462,1.015183,0.619195,-0.272207,-0.857595,0.563647,0.170106,0.32744,-0.414966,1.707034,0.969522,-0.338948,-0.572773,-1.372448,1.704331,-0.493116,1.060832,-0.852657,-1.00859,-0.699865,-0.949949,1.143287,-0.531728,0.83138,-0.376565,0.886324,-0.644459,-1.24324,negative
1.32953,1.548549,1.540306,1.802288,1.131476,-1.073879,-0.010878,-0.769909,0.964566,0.623704,-0.03286,-1.38016,-0.195722,-1.104189,-1.374682,0.054252,1.110164,-1.638441,-1.030668,0.619983,0.876232,-0.248564,-0.673785,0.656427,-0.680519,-2.295296,-1.834262,1.336521,-0.168154,-1.621273,-1.912018,-1.637774,0.329627,-1.081288,-1.580498,2.002182,-0.912639,-0.857595,0.284394,0.40467,-1.66164,-0.416851,0.333079,2.706776,-0.857912,-0.708994,-0.140816,0.035684,-0.490279,0.684973,-1.039966,-2.222547,-1.271032,-0.447823,2.080904,-0.774506,1.142266,-0.151015,0.136404,-1.394835,-0.847428,negative
1.154553,1.207436,1.388344,1.457422,1.486917,-0.98567,-0.076063,-0.831124,1.786623,0.631053,0.206814,-0.615795,0.063463,-1.106917,-1.478461,1.12928,1.412793,-1.723003,-0.292693,0.920174,0.982589,-0.8027,-0.083452,0.979213,-0.685891,-2.551188,-1.976041,1.561776,0.139355,-1.381841,-1.808764,-0.667785,1.13382,-1.304302,-1.359408,2.004573,-1.237642,-0.857595,0.680341,0.356132,-0.838103,-0.41688,1.458093,2.153186,-0.860224,-0.96308,-0.286197,1.277417,-0.832281,1.099781,-0.982326,-2.152589,-1.086594,-0.454774,2.131559,-0.790953,1.352798,-0.229952,-0.187918,-1.353565,-1.22791,negative
1.011831,1.262661,1.247177,1.614958,1.612763,-1.068549,-0.423044,-0.985033,2.451721,-0.014837,-0.892148,-0.41612,-0.676507,-1.090242,-1.574384,1.177502,1.244467,-1.84072,-0.577227,-0.070462,1.177556,-0.408727,-0.777354,1.212432,-0.685407,-0.613307,-2.173406,2.381139,-0.843476,-1.316511,-1.740949,-1.251479,0.73793,-1.283342,-0.490159,1.878614,-0.828762,-0.857595,0.736689,0.841502,-1.323235,-0.415719,0.87171,1.651541,-0.861733,-0.763903,-1.136804,0.385312,-0.643752,0.945932,-0.884588,-2.218973,-1.13904,-1.486765,1.748192,-0.88574,1.180295,-1.091575,-0.393061,-1.577952,-1.155104,negative
1.634899,1.78222,1.797406,2.064624,1.566717,-1.173023,1.173524,-1.190623,1.26843,1.205657,0.869048,0.454618,0.088025,-1.080856,-1.660083,0.974522,1.043909,-1.765482,-0.615672,0.651462,1.202273,-0.838696,-0.080179,1.041427,-0.686005,-1.65423,-2.047261,1.632168,0.198036,-1.514208,-2.194298,-1.515427,0.678783,-1.288913,-0.89518,2.405244,-1.176938,-0.857595,0.742002,1.042039,-1.216127,-0.416735,0.974852,2.000332,-0.628882,-0.769473,-0.747106,0.700346,-0.654551,0.546703,-1.061896,-2.151903,-1.149796,-0.688139,1.05418,-1.55414,1.189047,-1.048949,-0.099252,-1.135828,-1.588628,negative
-0.242591,-0.309181,-0.222564,-0.131832,0.595718,-0.778329,-0.798035,-0.685307,1.015972,-0.741933,-0.905051,0.217316,-0.391424,-0.993817,-0.677449,1.247393,0.619513,-0.2654,-0.284606,-0.682119,0.838417,-0.177672,-0.13364,1.162203,-0.68455,-0.619386,0.438003,0.863487,-0.739169,-1.095502,-0.668737,-0.980914,1.378371,-0.875842,0.608341,0.947176,0.41798,-0.829609,0.624267,0.541817,-0.607885,-0.415339,1.492473,1.315093,-0.500602,-0.709514,0.445166,1.499707,-0.460595,1.019935,-0.780246,-0.357366,-0.74809,0.109822,0.684483,-1.065823,0.717829,-0.214078,-1.122432,-0.20949,-1.145249,negative
-0.36329,-0.313592,-0.269612,-0.1493,0.457165,-0.987591,-0.738901,-0.869472,-0.268853,-0.652915,-0.713323,0.489405,-0.690506,-0.976124,-0.411906,1.078215,0.27928,0.050853,-0.476704,-0.557932,0.729948,-0.674516,0.122402,0.96723,-0.681519,-1.129794,0.98545,0.748044,-0.70873,-1.147862,-0.24383,-1.289995,1.343577,-0.796974,0.416656,0.589183,0.695286,-0.845783,0.440411,0.740615,-1.15017,-0.41639,1.286826,0.502873,-0.126057,-0.658056,-0.053561,1.292138,-0.400846,0.979039,-0.668354,0.444015,-0.647497,-0.221961,-0.322205,-1.010578,0.324045,-0.747879,-0.712169,-0.255966,-0.773499,negative
-0.456091,-0.291263,-0.353261,-0.179067,0.646302,-0.538342,-0.801354,-0.632487,0.009927,-0.918263,-0.910594,-0.1481,-0.885041,-0.68801,-0.616839,1.010517,0.38135,-0.412439,-0.280045,-0.810384,0.973557,-1.024437,-0.739672,1.10469,-0.684182,-1.411385,0.098795,0.793095,-0.973389,-1.215677,-0.05336,-1.161592,1.435215,-0.869092,0.418801,0.486919,0.422928,-0.742529,0.901888,0.793964,0.694444,-0.416693,1.747782,1.57432,0.005608,-0.218993,0.46258,1.813268,-0.182068,1.029673,-0.568764,-0.18155,-0.292937,0.489634,1.330255,-0.935053,0.586294,0.245368,0.315274,-0.358458,-1.084594,negative
-0.425507,-0.287344,-0.308628,-0.106429,0.535674,-0.767254,-0.772004,-1.033105,-0.135027,-0.852346,-1.038877,-0.314503,-0.957138,-0.816174,-0.57935,0.639395,0.418954,-0.293827,-0.284606,-0.847543,0.790637,-0.55936,-0.280814,0.838188,-0.683235,-0.583276,0.33322,0.722703,-1.047798,-1.040832,-0.185044,-0.531993,1.363004,-0.720899,0.764882,0.526484,0.568641,-0.775939,0.621049,0.205894,0.566532,-0.416776,1.670107,1.488244,0.190609,-0.433883,-0.544831,1.74187,-0.392145,0.938142,-0.729272,-0.295151,-0.432562,-0.213584,1.347954,-0.210088,0.295641,0.084202,-0.181132,-0.188483,-1.231931,negative
-0.102968,0.016505,-0.071289,-0.018484,0.879024,-0.909628,-0.779591,-0.870841,0.248343,-0.745296,-0.747594,-0.206192,-0.24738,-0.977055,-0.912458,0.395802,0.599815,-0.58536,-0.527947,-0.627673,0.882088,-0.703895,-0.41446,0.750103,-0.67977,-1.727128,-0.068659,1.057769,-0.706828,-1.129004,-0.814453,-0.569703,1.121113,-1.008119,-0.458891,0.934975,0.202288,-0.857595,0.273493,0.107726,-0.879597,-0.417242,1.109829,1.961688,-0.288524,-0.490488,-0.063304,1.006547,-0.590312,1.037463,-0.402923,-0.156012,-0.321713,-0.270403,1.756011,-1.141164,0.763897,-0.581959,-0.243666,0.414543,-1.006267,negative
-0.062627,-0.142989,-0.114118,-0.04793,0.54733,-0.486989,-0.885119,-0.330597,-0.27918,-0.948891,-0.861628,-0.502634,-0.070921,-0.862686,-0.752763,1.098453,0.341954,-0.396361,-0.281858,-0.610829,0.853197,0.101008,-0.657543,1.016294,-0.684805,-1.355548,0.24822,0.821251,-0.667313,-1.415329,-0.096055,-1.57168,1.436658,-1.211185,-0.222343,0.186475,0.216004,-0.857595,0.607913,0.526404,-0.568693,-0.415666,1.746509,0.082454,-0.463968,-0.650564,0.217413,1.804435,-0.468856,0.977091,-0.43287,-0.005898,-0.068691,-0.252302,-0.206887,-0.726009,0.846181,-0.716323,0.528047,0.420222,-1.255358,negative
0.055132,0.112358,0.056274,0.149709,0.814972,-0.54782,-0.762191,-0.815936,0.220393,-0.688399,-0.729264,-0.642743,-0.170656,-0.467372,-1.045668,0.334923,0.798583,-0.86954,-0.284606,-0.596132,1.303841,-0.474223,-0.453192,0.950445,-0.676275,-0.74533,-0.545117,0.610075,-0.579678,-1.291097,-0.092254,-1.247737,1.463516,-1.123385,-0.051483,1.013244,0.149059,-0.857595,0.42849,0.867519,-0.332966,-0.415991,1.494383,1.48109,-0.126815,-0.340518,0.128932,1.56816,-0.54418,1.15431,-0.215833,0.133373,-0.214774,-0.464522,0.966057,-1.176493,0.561991,-0.79672,-0.150634,0.054073,-1.200524,negative
-0.057532,0.053766,-0.003796,0.19703,0.64484,-0.668266,-0.771222,-0.752028,-0.177808,-0.73057,-0.727326,-0.182205,-0.587768,-0.88858,-0.915154,0.266644,0.556838,-0.856769,-0.284606,-0.533556,0.954977,-1.083772,-0.390339,0.819869,-0.682945,-1.270948,-0.523705,0.584734,-0.72382,-1.002073,-0.232445,-0.539055,1.235666,-1.048345,-0.117795,0.411143,0.405982,-0.857595,0.468745,0.782367,-0.050067,-0.415546,1.293192,1.264346,0.10415,-0.504185,0.470022,1.34219,-0.066191,0.846612,-0.426899,-0.285413,-0.2481,-0.112164,1.176886,-0.910452,0.762138,-0.438987,0.833785,-0.219255,-0.579601,negative
-0.654209,-0.772651,-0.707035,-0.641925,0.196457,-0.427151,-0.909545,-0.344156,-0.328959,-1.138334,-1.067704,-0.565076,-0.434652,-0.407769,-0.032524,-0.075046,0.245257,0.120614,-0.284606,-1.069048,0.540783,-0.510802,0.770445,0.248332,-0.682437,1.087625,0.833557,0.708624,-0.921669,0.004617,0.206983,-0.267603,1.450148,-0.308603,0.589652,0.064628,0.108441,-0.593177,0.936438,0.005749,-1.12053,-0.416795,1.513484,0.367517,-0.283003,-0.832802,0.254624,1.56448,-0.232879,1.0472,-0.951772,0.245773,-0.965654,0.138987,0.105903,-0.471323,0.027872,-0.236596,0.396941,-0.860068,-0.092248,neutral
-0.684824,-0.552816,-0.696604,-0.585202,0.334906,-0.542942,-0.906682,-0.576403,-0.162621,-1.057269,-1.131029,-0.693867,-0.643094,-0.581654,-0.124486,-0.179908,0.22735,0.020472,-0.204219,-1.145522,0.286286,-0.804425,1.412883,0.121506,-0.680567,1.30141,0.668791,0.742412,-1.085913,0.183526,0.401597,0.20519,0.855577,-0.408465,0.279041,0.222823,0.298272,-0.59612,0.963028,0.035322,-1.175842,-0.415816,0.788942,-0.290662,-0.341086,-0.934941,0.200101,0.718011,-0.611476,1.111466,-0.769816,0.272402,-0.848426,0.155912,-0.14678,-0.632287,0.008832,0.261991,-0.049471,-0.955333,-0.200654,neutral
-0.710847,-0.604363,-0.704401,-0.545217,0.398182,-0.696805,-0.953723,-0.874168,-0.357679,-1.106981,-1.125604,-0.780694,-0.802427,-0.778688,-0.279274,0.730503,0.309722,-0.030899,-0.284606,-1.151689,0.671714,-0.944194,0.68527,0.94589,-0.685898,0.976761,0.778861,0.624154,-1.123784,-0.124595,0.574969,-0.288065,1.799538,-0.683888,0.647025,0.462697,0.190337,-0.780462,1.300356,-0.112278,0.623564,-0.41652,2.090316,-0.845132,-0.247375,-0.665334,-0.203091,2.253432,-0.697641,1.241946,-0.495889,0.670628,-0.537328,-0.276004,-0.67024,-0.48385,-0.00382,-0.093979,0.513609,-0.233919,-0.491509,neutral
-0.701985,-0.62864,-0.704986,-0.549388,0.199293,-0.522463,-0.835285,-0.775873,-0.401233,-1.053786,-0.98821,-0.875397,-0.768645,-0.096291,0.014224,-0.168778,0.128861,0.164565,-0.284606,-1.027532,0.50918,-1.063166,0.771887,0.06029,-0.682357,1.04827,1.019649,0.54813,-1.029949,-0.079365,0.506042,-0.318394,1.563514,-0.10278,0.614535,0.263382,0.288025,-0.698786,0.585913,-0.155086,0.364712,-0.41747,1.629996,-0.557691,0.018445,-0.240305,-0.153689,1.741134,-0.324529,1.454218,-0.104409,0.584078,-0.122473,-0.30414,-0.104894,-0.381325,-0.101806,-0.377313,0.395768,0.09117,-0.368067,neutral
-0.856279,-0.947983,-0.952712,-0.916044,0.006718,0.113114,-0.832498,0.533474,-0.108408,-0.959623,-1.023338,0.132894,-0.404477,-0.024659,-0.054222,0.182175,0.098419,0.198031,-0.171507,-1.156245,0.646986,0.408615,1.067568,0.507139,-0.682056,1.089997,1.112062,0.438319,-0.853892,-0.087361,0.788805,-0.293144,1.558166,-0.407882,0.709369,0.233638,0.042512,-0.732897,1.182228,-0.912489,-0.198416,-0.416347,1.685387,-1.037801,-0.679506,-0.533723,-0.808172,1.833878,-0.580293,1.179627,-0.358286,0.867788,-0.406634,-0.728055,-0.846216,0.018647,0.355791,-0.327738,0.136318,-0.266251,-0.251078,neutral
-0.648535,-0.941025,-0.90085,-0.925736,0.307443,0.086656,-0.896146,0.422631,0.134175,-1.064489,-0.974546,-0.050122,0.196487,-0.357482,-0.125749,0.967462,0.241675,0.026755,-0.192835,-1.110254,0.798205,0.692913,0.905798,0.634737,-0.678662,0.665013,0.661504,0.503079,-0.703199,-0.133089,0.572035,-0.318394,1.289883,-0.244765,0.600524,-1.384075,0.003697,-0.579377,0.978056,-0.884519,0.070339,-0.41747,1.301469,-0.093995,-0.697372,-0.696172,-0.37587,1.373104,-0.553069,1.323739,-0.813384,0.217859,-0.845057,-0.247032,-0.095443,0.192753,0.799175,-0.115218,-0.20588,-0.841938,-0.563217,neutral
-0.705449,-0.791935,-0.827781,-0.898348,0.232925,-0.18884,-0.806134,0.370116,-0.133252,-0.89406,-0.841092,-0.685855,-0.021776,-0.591172,-0.210939,1.123691,0.266745,0.346814,-0.284606,-0.934596,0.874229,-0.556689,0.194234,0.857511,-0.685862,1.149189,1.491367,0.387637,-0.616826,-0.311721,0.277107,-0.318394,1.315381,-0.708304,0.575897,0.219243,-0.42787,-0.854903,1.089182,-1.04885,0.922434,-0.41746,1.523671,-0.353518,-0.775891,-0.90802,-0.786434,1.660168,-0.704832,0.869981,-0.444037,0.79162,-0.60907,-0.826199,0.120162,0.773034,0.186436,-0.565274,-0.039338,-0.353598,-0.516424,neutral
-0.974808,-0.973312,-0.948938,-0.884393,0.179184,-0.102595,-0.717213,0.267524,0.023421,-0.874122,-0.920638,-0.449689,-0.803991,-0.196443,-0.206209,1.085305,0.209443,0.221921,-0.276172,-0.998731,0.733301,-0.367929,0.950692,0.751318,-0.685093,0.806765,1.238211,0.452397,-0.767516,-0.21473,0.367374,-0.318394,1.512987,-0.688316,0.374168,-1.384075,-0.138099,-0.813787,1.231496,-1.005902,0.632816,-0.41747,1.720405,-0.279612,-0.659182,-0.791501,-0.809122,1.870681,-0.370404,1.064727,-0.388617,0.772339,-0.44,-0.802491,0.760658,0.56611,0.22485,-0.782488,0.625836,0.039662,-0.539306,neutral
-0.771751,-0.699735,-0.865653,-0.891267,0.180724,-0.065514,-0.929249,0.418934,-0.240896,-1.074981,-1.072793,1.122756,-0.222221,-0.232714,-0.00543,0.232579,0.07514,0.214961,-0.284606,-1.251315,0.471341,0.529691,0.644129,0.496358,-0.680427,0.860767,1.112293,-0.060057,-0.896043,-0.301003,0.221685,-0.318394,1.323139,-0.315583,1.233308,-1.384075,0.091152,-0.706444,0.797653,-0.486139,0.082149,-0.41747,1.421802,-0.326642,-0.582454,-0.853924,-0.192357,1.659432,-0.695974,0.811557,-0.836476,0.473798,-0.744556,-0.141642,-0.372498,-0.273439,0.34393,-0.198321,-0.357606,-0.152244,-0.675127,neutral
-0.759189,-0.78,-0.874671,-0.870316,0.128203,0.032341,-0.877444,0.568353,-0.34718,-1.053619,-1.007125,0.683419,-0.232573,-0.374629,0.059206,0.510958,0.062605,0.229763,-0.243618,-1.109067,0.582654,0.095223,1.057889,0.403378,-0.679586,0.604312,1.100854,0.218696,-0.910021,-0.241839,0.270629,-0.318394,1.535363,-0.098607,0.78764,0.576265,-0.075902,-0.672379,0.821858,-0.625374,-0.209228,-0.417466,1.560598,-0.345536,-0.707963,-0.79095,-0.301559,1.747023,-0.37091,1.15431,-0.617909,0.404273,-0.803083,-0.113752,-0.519191,-0.087025,0.159088,-0.138211,0.669669,-0.617765,-0.515672,neutral
