F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
0.5813276,-1.1668248,0.72926545,0.5262784,0.33027026,-0.98662996,-0.21767718,-0.29502118,-0.22152397,-0.25357267,1.289131,-1.2791823,1.5488179,1.7120621,0.46930122,-0.10262019,-0.40674308,-0.82923347,1.5117168,-0.7749067,0.7220188,-1.0649488,0.12387997,-0.042491887,-0.84611785,-0.025424816,0.2889591,0.0025371755,-0.4501959,-0.03674095,-0.69712985,-1.0229857,-1.3202324,-1.2033626,0.7464394,-0.45387483,2.2377367,-0.027078137,-0.36758113,-0.32012814,-0.56917053,1.1074948,-0.17597477,-0.3178382,0.81442916,-0.5680039,-0.64643806,-2.1053848,-0.4216923,2.2440674,1.6596653,-1.4238143,-1.748257,0.118547656,-0.33639976,-0.5222306,1.7397631,-1.6194588,0.42266256,-0.002925183,-0.82620114,0.19687009,0.91503483,-0.0345879,0.50841033,0.006034751,-0.49144235,1.129922,-0.75640607,0.013239631,-0.258397,-0.18163079,0.66006225,-0.012446815,-0.097860806,0.011561214,0.2892269,-0.043867968,0.33118454,-0.10139411,1.0009943,1.4645283,1.4989583,-0.37206283,0.09110023,-1.5862602,-1.7989297,0.10708777,negative
-0.910181,1.1402268,-1.1496972,-0.9219647,-0.45277116,1.741214,0.6996621,-0.20280346,-0.27567363,-0.31036723,-0.5604709,-1.2105376,0.15622132,0.54193425,-1.0620383,-1.1809012,-1.4043654,-0.3373065,-1.7166637,-1.757468,-0.33391467,-0.16161342,0.9722309,-0.037755087,0.9545825,0.01887814,1.1911663,0.0010256165,0.10993065,-0.124521695,-0.5663973,-1.3065513,-0.30387992,-0.5142358,-0.4186507,-0.8751017,-1.2683988,-0.008586628,0.9373086,-0.45545393,-1.1015365,-0.29427665,0.16631898,0.008705413,0.2959563,-0.35478115,-0.7298022,0.40599233,0.09334743,0.70148736,-0.065930806,0.11160329,-0.49764946,-0.9875216,1.5932086,0.25662982,-0.12001999,0.20976245,-1.2358159,0.041968327,1.3739856,-1.4604846,-1.4843947,-0.17316777,-1.2681582,0.08866715,-0.7015621,0.79109347,1.1480693,-0.03550688,0.73509645,0.01591917,0.4535237,-0.0062797708,0.25557885,-0.013524581,-1.441051,1.4421294,-1.5399088,-1.5955172,0.047773816,-0.1450929,0.3978455,-0.5339146,-1.0474299,-0.50518185,-1.1402475,-0.18185171,negative
1.6131878,-1.4033127,1.7923421,1.5802474,1.3129476,-1.0535717,-0.26250553,-0.2591361,0.43525288,0.8606076,-0.4178266,0.7059692,-0.7370996,-0.5654162,-0.17760685,0.09709928,-0.30655622,-0.53305954,-0.3653155,0.37975553,-0.5081475,1.0985028,-1.3837113,0.15074217,-1.2880552,0.005030873,-2.016662,-0.009051862,-0.6406122,-0.028399462,-0.89872,-0.40512356,-0.41049954,-0.18091609,1.2771094,0.19424906,1.5139896,-0.027654668,-0.7460312,0.07962238,1.5442175,-1.1852063,0.7750745,1.0059115,-0.815551,0.833424,0.9051809,-1.0770813,0.5086195,0.62403864,-0.61878127,0.5364431,1.1268904,-1.8437968,-2.0920439,-0.8293054,-0.62638134,0.54957706,0.5312981,-0.0168089,-0.3629136,-0.25235096,1.343446,-0.04145816,1.4293139,-0.27785558,-0.0414646,1.0175675,-1.2377015,0.029215474,-0.9361203,-0.029748213,-2.1509082,-0.031299677,-0.95884264,0.032483067,1.1816771,-1.0995917,1.2920548,1.6347917,-0.34369454,-0.6974473,-0.47582555,-0.22156905,0.16588275,1.229144,1.6812675,-0.54928184,negative
1.5441087,-0.42070058,1.7316322,1.4817784,1.3529522,-0.7867683,-0.29608223,-0.17253572,-0.5842647,-0.19773443,1.0200104,0.42446417,-0.72779566,0.006651003,2.0601509,2.454666,-0.4916226,-0.479703,-0.033501044,-0.95313394,0.043444432,0.5335841,-1.5894574,0.31996262,-1.2403132,0.0035713129,-2.927681,-0.006797763,-1.2730664,-0.025485843,-1.0615089,0.75881547,-1.2054718,0.48594588,1.1153682,0.33840835,0.32312858,-0.025350904,-0.9012171,0.49218127,1.4195521,-0.30230328,-0.6973232,2.2381365,0.05083633,-0.22148564,1.1301297,0.5100898,0.4260684,0.046005905,0.60303587,-0.91798764,0.43876955,-0.36154494,-0.5244988,0.15949872,0.5902706,-0.8875344,1.4242114,-0.13270919,-1.295725,0.8444337,0.7117919,-0.0325615,1.4781066,-0.32009122,0.31003222,0.46949136,-2.4635963,1.3373399,-1.4167446,-0.011080233,-3.050507,-0.027317377,-1.291443,0.031049365,0.569738,-0.43573588,0.89642763,1.6232896,-0.83272964,-1.0640286,-0.36855334,0.31185248,0.094770744,-0.25791374,0.41996312,0.7910568,negative
0.91349524,-0.03908705,0.78852135,0.8428411,1.1559408,1.1187145,-0.2209814,-0.32936487,-0.2673647,-0.29694867,-1.0395222,1.227314,-0.7229984,-1.016504,-1.044422,-0.822959,-1.0035911,-0.88048315,0.55280596,1.3837188,-0.94414276,2.2092955,-0.44169113,-0.020485867,-0.734971,-0.026434198,-0.81181294,0.0141548505,-0.142129,-0.04751235,-0.42957658,0.43750948,-1.3695648,-1.5461848,0.4184515,-0.46512485,-0.42029133,-0.020314174,-0.6550361,-0.24083146,-0.29547262,-0.09185947,0.5415178,-0.7303212,-1.3501279,1.2550974,-0.6768153,0.3625403,-0.017575398,-1.2731419,-0.8661987,0.70173794,-0.33428046,0.20536503,0.73915446,0.94876933,-0.8757253,0.7198439,1.1948135,-0.10933947,-0.7779586,-0.23394142,0.22306833,-0.008070473,0.6845187,-0.0098936865,-0.6880769,1.5857414,-0.5836189,-0.014790881,-1.1014483,-0.020510085,-1.2681221,-0.06027353,-0.8985455,0.031878192,-0.14238808,0.26136568,0.33756348,1.1183051,-0.28969577,-0.8491025,-0.08908056,-0.73470825,-0.9690074,0.018106231,0.6726306,-1.3185784,negative
0.8777601,0.9090414,0.2855981,0.9894779,1.1801748,2.4885597,-0.25306982,-0.09902747,0.76315933,-0.03669668,0.91998494,-0.23239441,0.4991861,0.74480593,0.57438093,0.41338313,0.17245331,-0.26995903,0.43747738,-0.077318355,0.36752266,-0.46258262,-0.47673845,-0.006740257,-0.08175813,0.03798386,0.37306368,0.0031884967,-1.1616195,-0.02502525,0.038087428,0.33567747,-1.3341336,0.60200113,0.6362395,-0.266911,0.56457996,-0.024503024,-1.0176182,0.96097195,0.8059577,0.21156761,-0.02539869,0.18422398,2.0911908,-1.886161,0.70479256,-0.97160476,0.24619582,1.4872485,2.28643,-2.1694436,0.007963042,-1.3670036,0.6421271,0.5679756,2.3509583,-2.2946444,0.39548558,-0.038765196,-0.5248174,0.6703534,0.4813937,-0.003968186,1.2460761,-0.13491812,-0.784746,2.0454662,-1.2692462,0.06787844,0.044066187,0.18763304,0.0123605095,0.0020036397,-0.40884683,0.024275739,-0.045636885,-0.056426585,-0.37816876,-0.23603606,-0.30545956,0.51399094,0.6107139,0.40312213,0.512219,-1.474127,-1.8330793,-0.27328253,negative
0.49312943,-1.735676,0.79693294,0.47808358,0.16793495,-1.6061486,-0.07513283,-0.08002027,-0.40421966,-0.3643798,0.43010613,-1.0365866,-0.058931857,0.72715443,0.4738673,0.5227447,0.10520392,-0.64287585,-0.32403716,-1.2866988,0.64340144,-0.44513345,1.2700026,-0.049568668,1.4658824,0.019476198,0.074685685,0.0014811445,0.28987607,0.1732153,-1.0458733,0.31342956,-0.8304601,1.3186551,2.374728,-1.294993,2.7258434,-0.026997795,1.5998979,-0.46605358,-0.9897921,0.8098357,0.3583448,-0.49481243,0.84595925,-0.8445078,-0.8771774,1.5632613,1.0120125,-1.2873815,0.80603725,-0.56559235,-0.27595332,1.7429374,0.233995,0.5179038,0.7396709,-0.42609194,-1.5962793,0.03565189,1.2027192,-0.7205185,-0.55915284,0.11057361,-1.0141066,0.08918349,0.22695741,0.49960834,1.1311266,-0.03765416,0.88130254,0.022773385,-0.53754556,0.010780569,0.16184522,0.015084203,-1.7382112,1.6223472,-1.610383,-1.0936426,-0.2825231,0.63474363,-0.37750065,0.7694185,1.1627842,-0.6431919,-0.7464871,1.6857243,negative
-0.6771948,-0.9865066,-0.520289,-0.6492743,-0.74623555,-0.6930525,-0.37584645,-0.40294036,-0.44212633,-0.2462522,-0.6545326,0.30489215,-0.54378515,-0.94689965,-0.43607217,-0.25023302,0.26062116,1.1150568,-0.23383653,1.3039237,-0.4757497,-0.18234597,-0.14458509,-0.029222881,1.0137477,0.019289846,-0.023481157,0.0022389386,1.0667411,-0.0037206735,-0.1378255,-0.89548266,-0.12997076,-0.88820416,-0.45568404,-0.02631022,-0.80134344,-0.02121837,0.28307799,-0.48422673,-0.89847296,0.36265525,0.9478472,-0.81965965,-0.73804927,0.7442345,-1.6061567,0.6030293,1.322581,-0.204029,-0.94366497,0.9205057,-1.4094297,-0.4900467,-0.61370206,-1.0293174,-0.9551628,0.9362613,-0.49503332,0.01155656,0.51881933,-1.0753527,-0.71643585,0.29462615,-0.669415,0.065595515,0.122895144,-1.5741853,0.1723047,-0.031693053,1.4120259,0.014132399,-0.0036542073,-0.0016186995,0.7614842,-0.5352569,-0.035274073,0.1351802,-0.4811338,0.34311154,-0.25986663,0.19394389,-0.32405052,-0.5339146,-0.9430313,0.5873974,0.82190377,-0.38277423,negative
1.313942,0.17919917,1.406142,1.4795889,1.244436,-0.24000572,-0.33020467,-0.3085691,-0.6359413,-0.064499244,2.7987397,-1.1938237,1.7042239,1.9917068,2.5099554,1.9905828,2.005217,1.3524086,2.7226028,1.7252897,1.3034922,-1.7095156,-0.9979317,0.06743451,-1.7800075,0.007761128,-0.16848958,0.0046281572,-2.7444527,-0.020822443,0.96346533,0.7248687,-0.73101604,-0.33338416,-0.055187367,0.30061546,0.019142732,-0.023478754,-1.8683399,1.4845222,1.8081006,-0.5108657,-1.5118046,0.8209415,2.5550003,-2.597463,1.5651612,-1.0352485,-0.049789604,-0.11609586,2.8692896,-3.2119265,0.9723981,-1.184795,1.0500501,-0.582268,2.9911034,-3.58769,1.152669,-0.09589667,-1.3208317,1.7877413,0.945013,-0.0327044,1.7464738,-7.387998,-0.26214847,0.20326766,-1.8192319,0.1438049,-1.4071492,-0.012317569,-0.18189524,0.0020995052,-1.6040299,0.035202198,0.5406101,-0.571483,0.38503227,-0.31000108,0.90724933,1.8384533,1.0100515,0.26469633,0.4509324,-1.6355495,-1.8215203,-0.090894304,negative
1.0759596,0.7304675,0.687505,0.6535473,1.5372672,2.4238036,-0.049171455,-0.58915067,0.42913148,-0.109384954,-0.76627415,0.83504736,-0.60975164,-0.72555065,-0.74296683,-0.54859006,1.1276146,1.0199065,0.40157157,0.67629606,-0.5034358,1.7109507,-1.2853718,0.19952433,-0.3366985,0.044490423,-1.113533,0.056972027,-0.7860674,-0.02609019,2.5022466,0.77470773,0.73458284,-0.12067012,-0.7511366,0.72097105,0.14089449,-0.022730738,-0.50609183,-0.037665755,0.31586394,-0.35511997,0.38518932,0.02096754,-1.1068703,1.0694128,0.20905544,-0.6147733,-0.6371095,-1.2090961,-1.0180517,0.9569408,0.36838377,0.34949377,0.55101043,0.27130288,-1.0194631,0.95417476,0.65990824,-0.04349248,-0.42539907,1.1881995,1.2416948,-0.040176034,-0.019172288,0.07054783,0.25986347,1.1777545,-0.863181,0.052210044,-0.1688947,-0.39381334,-1.3489016,-0.048245348,-1.0680794,0.033937648,0.93554026,-1.1138517,1.4517889,0.95278305,-0.0013522201,-0.43326342,-0.1470396,-0.7225389,-0.53141665,0.09573679,0.46291205,-0.78853506,positive
-0.16946767,-0.4789443,-0.13525462,-0.2593729,-0.35514373,-0.6210578,-0.7611867,-0.6341072,-0.48529202,-0.44685304,-0.8158096,0.4411349,-0.5621892,-0.46179274,-0.98529965,-0.8226442,-0.55784434,-0.24068035,-0.5931592,-0.052482676,-1.1651329,0.24765508,-0.5890131,0.024637654,0.33529136,0.023596039,-0.65691847,0.0072841165,0.64519316,0.0066116657,-1.0437446,-0.4863198,-0.073886625,-0.16377729,0.58431953,-0.7280945,0.17142032,-0.024772601,0.29122218,-0.29877618,-0.00688733,0.33915243,0.34631318,-0.39687866,-0.18670548,0.24065936,-0.09980012,0.9514163,0.17821886,-0.07051284,-0.21528494,0.19096771,0.57426476,0.79574,-0.71911484,-0.0648881,-0.28329334,0.31998843,-0.052044276,-0.012286975,0.2022382,-0.06301395,0.26097995,-0.010441862,-0.09397446,0.05497028,-1.2833512,-0.07788156,-0.007427451,-0.01969497,0.943844,0.023589486,-0.82248324,0.5207653,1.1041794,0.11766284,0.85554755,-0.8634706,0.4786228,0.27072117,-0.8649968,-0.48749298,-0.7774251,0.51386297,0.5212335,0.47238898,0.9185152,-1.0684336,neutral
1.0661924,-0.70527285,0.98175216,1.1452405,0.8971188,-0.09023202,-0.004375087,0.119117476,0.14483237,-0.09457407,-0.27169284,0.71580136,-0.6080531,-0.9363581,0.28205156,0.53229684,-0.35731718,-0.43510872,1.0592638,1.3007327,0.05190718,0.29765624,0.024578057,-0.03590144,-0.7884589,-0.01781891,-0.6530642,0.0070372038,-0.20209055,-0.04452363,0.18561164,-0.6043657,-0.5009655,-0.16140775,0.86644024,0.037083574,0.09777612,-0.02422669,-0.6082195,0.053893592,0.5253447,-0.1902696,-0.039258365,0.43689206,-0.8692148,0.92386097,0.28876978,0.47004002,0.034962468,-0.6708278,-0.2226383,0.2326972,0.8331492,0.5416565,-0.1758492,-0.17645995,-0.24158724,0.25986454,0.13525781,-0.009574736,-0.12385001,-0.11822167,0.72738814,-0.04538956,0.0009017205,0.057386696,0.5585787,-0.46266162,-0.21338229,-0.008093413,-0.70317256,-0.029670333,-0.8335315,0.85960495,-0.5021108,0.022675378,0.4532397,-0.38863343,0.4628537,0.25788084,-0.4766337,-0.5250669,-0.6255333,0.29238155,0.78029215,0.20787002,-0.037794217,0.32295483,positive
1.2514201,-0.0104138795,1.0630833,0.9689741,1.4342042,1.1683619,-0.30241492,-0.5157684,0.3672199,0.08485525,-0.7747945,1.2352049,-0.6738412,-1.0635492,-0.5102301,-0.27828273,1.6094637,1.7392573,0.46396342,0.31862605,0.18205431,0.8183314,-0.80886734,0.075296424,-0.35484937,0.051961273,-1.2451459,-0.18303311,-0.74007463,-0.028684855,4.431495,2.3872213,2.0468483,-0.83137995,0.069495425,0.12543696,0.7801564,-0.024007767,-0.67611575,0.26090053,1.3889571,-1.0184102,0.8771018,1.3469381,-1.1157666,1.0926667,1.5757971,-1.2747853,0.16299537,0.76339626,-1.0281882,0.9586573,0.9011506,-1.6130112,1.4189986,1.9141959,-0.9794796,0.8641801,0.3341623,-0.03879638,-0.36132824,1.0401083,1.4679543,-0.042064793,-0.5705776,0.07297433,1.8817177,-0.92064625,-0.7837138,0.0363243,-0.601416,-0.039635796,-0.9332307,-0.22052318,-1.2589413,0.034258585,0.74028313,-0.7725822,1.2557819,0.70658565,-0.08200173,-0.25154707,-0.28474817,-0.6332973,-0.6552259,0.5873974,1.0445259,-0.094642065,positive
0.82402766,-0.5341145,0.7861493,0.68692166,0.88151145,0.3740579,-0.61950564,-0.61348355,-0.015516199,0.025450129,0.7384412,-0.30029163,-0.42078823,0.63317585,0.9535143,1.1685079,-0.7075024,-0.58809227,-0.18374997,0.35554728,-0.16818565,-0.5893395,-0.07834141,-0.010347775,-1.6410071,0.0072708894,-0.5897359,0.0063803867,-0.78750914,-0.029294653,-0.68591374,0.28364375,-1.2511444,-0.2688959,1.3285671,-0.6287669,0.015133127,-0.023004988,-0.37328464,-0.033516202,0.28874248,0.30477086,0.2002763,0.11610326,-0.15923283,0.20170553,0.10429969,0.2828372,-0.21767154,-0.41916466,0.39215928,-0.43259916,0.20331645,0.9114988,0.6603138,-0.8057554,0.34715268,-0.3485887,0.49128053,-0.03219049,-0.5235897,0.767176,1.0634353,-0.04102948,-0.26049903,0.07429636,-0.3162877,-0.60646594,-0.20613335,0.0005411221,-0.9501329,-0.028559592,-0.74565077,0.10766674,-0.69078064,0.025768498,0.9256228,-0.8009042,0.7871454,0.30035588,-0.5113617,-0.610477,-0.5173552,0.5309,-0.13476667,0.55289495,0.9666124,0.08844764,negative
-0.2719105,-0.56591517,-0.19166264,-0.21946122,-0.36561546,-0.5035013,0.23120964,0.6701489,-0.16297638,-0.26065916,0.35366172,-0.9004837,0.014698746,0.7955372,0.55501246,0.579945,0.36001837,-0.5882842,-0.7620233,-1.534761,1.0318094,-0.6291221,1.5200511,-0.0607363,0.70447826,0.022393905,0.43036094,0.0021646305,0.45628232,0.031681072,1.0685238,0.3851269,1.6007237,0.17967604,0.020707646,-0.13288231,-0.22163159,-0.021114832,1.6267229,-0.19572744,-0.87993664,0.024021475,-0.13269286,-1.2877893,0.55689883,-0.59919757,-0.34921217,0.55114174,0.13076575,-0.14085548,0.19544005,-0.09279013,0.073103145,1.8717508,1.0938725,-0.69033784,0.11874711,0.04154322,-1.1657964,0.023255503,1.1074493,-0.60924804,-1.0856237,-0.44279876,-1.6056106,0.077894226,1.3925998,-0.6455319,1.4969811,-0.05019867,0.37162173,0.053280123,-0.5772114,0.036988467,0.51619726,-0.036862496,-1.7176489,1.6654514,-1.481274,-1.3313406,-0.12958016,0.48743224,0.14855158,-0.2144703,-0.24797164,-0.63552445,-0.7920694,1.2733214,negative
-1.3945907,-0.18024848,-1.2558348,-1.4556707,-1.3240317,-0.36734426,0.91016585,0.929257,-0.41230437,-0.33013374,-1.1185306,1.3799753,-0.6702904,-1.0717188,-1.0195274,-0.8170354,-0.18435188,-0.061730646,-0.27929375,0.07652508,-1.0253506,0.6129685,-0.44274324,0.029760187,0.16894121,0.023534039,0.14778847,0.0011709462,0.73130906,0.0013897263,-0.49738097,-1.163696,1.6099969,-0.18107167,-1.6735626,0.7693847,-1.2211312,-0.02129822,-0.020557467,-0.35305196,-0.9319212,1.0759319,-0.56422853,-0.710611,-0.5149562,0.42872286,-1.3914626,1.4848086,-1.3530867,-0.41867408,-0.78847176,0.63546926,-1.4568416,1.9347978,-1.5063177,-1.0514977,-0.80447155,0.6577274,0.23804595,0.006964659,-0.3307191,-0.3217302,0.01576174,-0.029221693,0.0069367676,0.055528957,-0.3962034,-1.3464513,0.5486771,-0.024236657,0.2707176,0.04795255,0.6750963,-0.01273607,0.6876631,-0.15460284,0.7582977,-0.8260483,0.52645135,1.1536989,-0.85120314,-0.6606044,-0.8601533,0.062381506,0.16197266,0.9117211,0.9499665,-0.98597723,neutral
0.43192017,-0.914487,0.55722487,0.3328301,0.16063182,-1.0048217,-0.5610281,-0.5429062,-0.3763318,-0.28557736,-0.16130011,0.5040583,-0.757587,-0.8383872,0.41413206,0.7293766,-0.39909774,0.24955276,0.48132962,-0.40715492,-0.4203563,0.26787436,-0.47162864,0.016403878,-0.18494092,0.028966144,-1.3197448,-0.04494268,-0.6206184,-0.025965111,-1.1110528,0.31091523,-0.92451334,0.287036,1.3431709,-0.6069916,-0.04433659,-0.021130906,0.15548177,-0.37653813,-0.11771002,-1.3899517,1.307002,-0.944947,-0.13269514,0.12244951,-0.37662223,-1.286608,0.8097269,-0.42454687,-0.26187608,0.23741819,-0.93672466,-0.50242305,0.3523571,1.0428872,-0.3100545,0.32566974,0.19335076,-0.00062419084,-0.02166206,-0.49523625,0.876443,-0.047006782,-0.21739271,0.082387224,-0.011251959,-0.774039,0.102994286,-0.017945662,0.087532535,0.08467779,-1.0645117,-0.08374713,-0.41346723,0.028162519,0.74307543,-0.87205684,1.6572223,1.7170252,-0.33635855,-0.54208505,-0.32405052,-0.12218632,-0.1191641,-0.078007825,0.55597925,0.45579836,neutral
0.7705833,-0.02358265,0.938576,0.8302602,0.7117807,-0.48538405,-0.36956823,-0.5462168,-0.3787935,-0.2460274,0.13370551,-0.18912691,0.9198456,0.35886586,-0.43398532,-0.8129522,-1.0763919,0.024211712,-0.07614581,-0.9861414,-0.31190982,0.7073671,-0.41913188,-0.018642161,-2.0278597,0.005463965,0.41702214,0.0012776945,-0.6206909,-0.029599285,1.4283992,-0.78107095,0.79132265,0.00932625,-0.72151154,1.479149,0.8196225,-0.024736399,-1.4910984,1.0446377,1.1378554,-0.7820923,0.920319,1.3379602,1.7416447,-1.5956365,0.8181729,-1.6558357,1.4299167,0.639018,2.1319714,-2.37497,0.08140532,-0.65371776,0.8862706,-0.7982447,2.1309536,-2.2699275,1.6353785,-0.55649155,-1.07058,1.4399537,0.432383,-0.028281512,2.591261,0.47165668,-1.2686652,3.8618217,-1.1598071,0.050732084,-1.6470282,-0.019835886,0.13443588,-0.007306766,-0.08955785,0.018002871,0.6526883,-0.657285,0.28262308,0.13550468,-0.41032487,0.3179635,2.0740695,-0.51566076,-0.24985874,-1.6897677,-1.8608727,-1.3520443,negative
-1.4038509,-0.116746604,-1.2781426,-1.3109528,-1.3791417,-0.460298,0.29633567,0.8094657,-0.17153387,-0.039832078,-0.27064633,-1.0305951,0.40036535,0.33974892,-0.29735848,-0.46828595,-1.6172609,-1.4545387,-1.1393983,-1.5892006,-0.11127864,-0.9279504,2.4419084,-0.0822987,1.4532943,0.018251061,-0.15556882,0.0022163847,0.28291655,0.20627321,-0.9426703,-0.26003695,0.44500965,1.6688348,-0.5393014,-0.58926386,-1.4887964,-0.0036072643,1.7847713,-0.6539984,-1.247608,-1.2543457,1.4737418,-0.9481005,1.0312053,-1.2415923,-1.4007449,-0.2576283,2.0942833,-1.3898368,0.56637883,-0.5322041,-0.5446347,-0.8944461,2.8122175,0.71129423,0.38828698,-0.17372653,-1.3681421,0.0431474,2.052882,-1.4069045,-1.1060466,-0.33787188,-1.9845554,0.09515392,-0.49389657,-0.35820988,2.1092978,-0.05703246,1.0405976,0.017791316,-0.5676261,0.016072275,0.15701634,0.018670954,-1.7881002,1.8783553,-1.4277059,-1.7596419,-0.31965336,0.67824554,-0.57251173,0.7864555,1.0994139,-0.33036909,-0.871594,0.93713725,negative
-1.4040657,0.46037415,-1.5674942,-1.3430599,-1.3838488,0.27680427,-0.13384128,0.20227627,-0.29939458,-0.33812195,-0.24011481,0.18797247,-0.16481674,-0.7231226,-0.41607794,-0.37540752,-0.22542238,-0.5717018,0.49013358,0.48433575,-0.5072196,-0.36021492,0.22354198,-0.021592941,0.5686989,0.021111948,0.32013977,0.0010910054,1.4268744,-0.007889453,-0.9397889,-0.83661556,0.27440423,-0.07365923,-1.2954538,-0.01899463,-0.8977277,-0.022759527,0.027201299,-0.3535169,-1.259716,1.1257279,0.3483737,-0.81794375,0.036236983,-0.059877325,-2.0838373,0.030002724,0.09172524,0.12003518,-0.19591601,0.12081832,-2.2490115,0.8312212,-0.6108945,-1.8270161,-0.24695197,0.20646113,0.024924885,0.0101360995,0.14960206,-0.33196387,-0.76740456,0.37834537,-0.6201407,0.0741452,-0.37563378,-0.67243695,0.84167176,-0.03847463,0.102001384,0.081804335,0.1871354,-0.0076727043,0.98379576,0.19032426,-0.15324266,0.100555204,-0.67028064,0.09654112,-0.5214803,-0.54208505,-0.63940513,0.25830728,0.8123903,0.26537395,0.53926456,-0.34573781,neutral
-1.0499045,-0.3998856,-0.89759064,-1.0363884,-1.284981,-1.1890515,1.1628761,-0.009180044,-0.2285469,-0.22895458,-0.8118138,1.1278481,-0.66583836,-0.9799779,-0.5107953,-0.28196767,-0.28391394,-0.19517693,-0.29409704,0.54784435,-0.8985064,0.6713778,-0.59858465,0.03707682,-0.22026487,0.032764725,-0.19323005,0.00221596,0.6179408,0.005147575,-0.5328621,-0.41852614,-0.41946855,-0.43298078,-0.8945735,-0.16659139,-1.4560345,-0.0069215964,-0.048868086,-0.22813417,-0.08965282,-0.0928068,-1.0294629,0.13121763,-1.0767312,1.0125464,-0.22239156,1.7061099,-1.2505366,-0.6096445,-1.3015344,1.1871163,-0.62816113,0.7137166,-0.5333894,-1.0519977,-1.3094136,1.1959021,0.46703494,-0.023699207,-0.47654825,0.08440318,-0.078813866,-0.011650552,-0.16905536,0.042549565,-0.39203316,-1.0334357,0.44070765,-0.017540151,0.2228117,0.047013,0.1887375,-0.007317146,0.92471075,0.25172693,0.818438,-0.761677,0.6526794,1.1153485,-0.21748647,-0.34015936,-0.36178535,-0.78947014,-0.9430313,0.4543166,0.7081873,-1.0603833,negative
